id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1413475800372764683,All about Germany | deutschland.de,Frankfurt a.M.,"Stay up to date on what's happening in 🇩🇪 and our global outreach to all regions of the 🌍.
Recommendations: @ger_trends & @ger_service
💡🔗 https://t.co/JTO1dmJvH5",2009-02-17 11:53:42,284804,2647,10897,True,2021-07-09 12:31:06,💉 Pfizer and Biontech expect the protective efficacy of their #CoronaVaccine to decline after six months following… https://t.co/FaM70L7Qfu,['CoronaVaccine'],Sprinklr Publishing,15,32,False
1380982369985814529,Celine Barthelemy 😷,"Seattle, WA",BLACK LIVES MATTER she/her. Global Health MPH. I dabble in things and I like good people. Views are my own. PIVOT Science Operations Manager @pivotmadagascar,2009-04-01 13:37:14,202,296,6567,False,2021-04-10 20:33:49,About 24 hours post #PfizerBiontech dose #1 and cannot determine whether my arm is slightly sore from: 1) said vacc… https://t.co/9RiLU4dXxM,['PfizerBiontech'],Twitter for iPhone,0,3,False
1337949315508166663,can't think,"@datop, earth sky moon","Excellence cant stop. develop non-stop. live out of da box, analyst, research. If u dont like my tweets dont read it-simple!",2011-06-05 21:11:10,60,40,1800,False,2020-12-13 02:35:49,"#Pfizervaccine #PfizerBioNTech
Why #Pfizer is NOT 100% transparent about it? #coronavirus #VaccinesWork… https://t.co/NjtkWPKqRN","['Pfizervaccine', 'PfizerBioNTech', 'Pfizer', 'coronavirus', 'VaccinesWork']",Twitter for Android,1,0,False
1375547564771131397,zoe hill,"Bramhall, Stockport England ","Post Registration Matron for Education and Development MFT. 
Innovator of our Future 2019
Mum, Wife and slave to the dogs...",2013-05-21 21:30:32,362,501,3904,False,2021-03-26 20:37:50,"I've had my Covid Vaccination No 2 today, have you had yours?? #COVID19 #COVIDVaccination #PfizerBioNTech Doing my… https://t.co/gnPew1kO1R","['COVID19', 'COVIDVaccination', 'PfizerBioNTech']",Twitter for Android,1,20,False
1353658324915527680,ℙ𝕙𝕚𝕝 ⚒ #FBPE #RejoinEU #GTTO,,"With every new day, a new reason to hate this 'vote leave' government, and a new level of passion with which to hate them.",2019-03-13 07:41:01,3233,3805,6034,False,2021-01-25 10:57:49,@AndrewBowie_MP @BorisJohnson @10DowningStreet @Conservatives when will the inevitable u-turn occur with regards to… https://t.co/ZsIELATHR4,,Twitter for Android,1,2,False
1379531881998336002,caroline pers,,,2011-07-07 22:45:26,247,96,6194,False,2021-04-06 20:30:05,"@pfizer ""generally'
And more specifically?
Side effects not consistent with previously reported results, and the  n… https://t.co/XXAkgzvzcu",,Twitter for Android,0,3,False
1404920166782320662,Sharon 🇨🇦🍁,"Laurentians, Quebec",Fighting for all Canadian airlines to follow the law and refund passengers due to covid flights THEY cancelled. Stop airline theft of our money.,2014-01-31 06:31:05,35,133,3760,False,2021-06-15 21:54:04,"Second dose DONE!!   Walked right in at Bill Durham Arena, no waiting!  Couldn't have gone smoother.  Very grateful. #PfizerBiontech",['PfizerBiontech'],Twitter Web App,0,1,False
1354279713976561665,Dr Thameshree Naidu,"Durban, South Africa","Public Health Physician

(views my own)",2013-02-21 05:55:53,561,2500,3278,False,2021-01-27 04:06:59,"The workings of RNA technology for vaccines 
#vaccines #RNA #SARSCoV2
#PfizerBioNTech #Moderna #science 
https://t.co/rp9hnQgmoI","['vaccines', 'RNA', 'SARSCoV2', 'PfizerBioNTech', 'Moderna', 'science']",Twitter for Android,0,0,False
1338117421677203456,Unconventional Earth,,"Please subscribe to my Youtube channel for Exciting Unconventional Videos.
https://t.co/QkoXKBaQWe",2020-11-18 10:08:54,2,20,10,False,2020-12-13 13:43:49,"COVID 19 Vaccination. Latest Update.
https://t.co/fpp4gYIyUi 
@YouTube 
@YouTubeCreators @YouTubeTrends… https://t.co/nBfFeJk4p8",,Twitter Web App,0,0,False
1341437723295567874,حسن سجواني 🇦🇪 Hassan Sajwani,"Dubai, United Arab Emirates","Hassan Sajwani an #Emirati tweets #news #tech business #counterTerrorism, politics, RTs not endorsements.Patriot #الله_ثم_الوطن_ثم_رئيس_الدولة Personal account",2011-12-08 17:40:27,96008,599,32782,True,2020-12-22 17:37:30,#BREAKING: Dubai Emergency Crisis and Disasters Committee confirm the launch of #PfizerBioNTech vaccine campaign fo… https://t.co/XBoa1eEmC8,"['BREAKING', 'PfizerBioNTech']",Twitter for iPhone,62,408,False
1346857378176782340,Maureen Lall,"Sugar Land, TX",,2019-03-25 02:18:25,14,391,381,False,2021-01-06 16:33:17,Grateful to receive a second dose of #PfizerBioNTech vaccine @MethodistHosp as #COVID19 cases continue to rise. I’m… https://t.co/ugY4DHI7wU,"['PfizerBioNTech', 'COVID19']",Twitter for iPhone,0,3,False
1354453855195561985,CorkKerryCommunityHealthcare,,Providing quality services to enable everyone to optimise their health and wellbeing. Not monitored 24/7. Contact @HSElive for queries,2019-03-07 11:55:59,1133,245,1908,False,2021-01-27 15:38:58,Macroom Community Hospital residents and staff receiving their #PfizerBioNtech Vaccination recently. The first resi… https://t.co/rwP5KiYUim,['PfizerBioNtech'],Twitter Web App,3,46,False
1360443079501762562,Gerard Abeysena,"Dubai, United Arab Emirates","Husband of Umanga for 33 years & father of Rishi, Indrajith & Sarah. Real Estate Professional 🇱🇰🇦🇪",2010-07-12 03:59:43,351,379,17957,False,2021-02-13 04:18:00,@iamnishard Sadly #SriLanka does not provide an option for us expatriate workers to visit without 14 days hotel qua… https://t.co/c5LEX7Afn8,['SriLanka'],Twitter for Android,10,40,False
1398517301364809729,"Hocine Remini, Ph.D ""ⵃoⵛⵉⵏⴻ ⵕⴻⵎⵉⵏⵉ""",Bejaia (Algeria),PhD in Food Science at BBBS #Research #Lab (@UnivBejaia)  / #Associate #Professor in #Food #Science (@UAMOB #Univ of Bouira) / #Associate #Editor of the @najfnr,2013-01-26 22:05:33,535,1799,8313,False,2021-05-29 05:51:22,"Results of ongoing multinational, placebo-controlled, observer-blinded trial about safety, Immunogenicity, and Effi… https://t.co/1Ee7FjeQw6",,Twitter Web App,0,0,False
1364938746265808898,"Naturmacht, Pokémon-Trainer","Mal hier, mal da, mal dort","#Asperger-Autist mit Abitur. Ich bin, wie ich bin, und darauf bin ich stolz!

#Pokemon #Demokratie #Wahrheit  #Politik #noAfD #Autismus #Corona #milkmochabear",2017-11-08 16:47:43,1561,1126,98256,False,2021-02-25 14:02:11,@CheRonnyMoe @p4nd3mi @Gothmopolit @naMe_EgaL Stress mit #PfizerBioNTech 🤭,['PfizerBioNTech'],Twitter for Android,0,4,False
1349367119549505536,Adam Jarvis,,"Former world traveller, now full time debunker of COVID ""science"" by tyrannical pro-lockdown governments. He/Him/They/AJ",2020-11-23 16:32:40,13,10,298,False,2021-01-13 14:46:05,"@fordnation I really like your new unofficial portrait Doug!
#cdnpoli #covidiots #PfizerBioNTech #EndTheLockdowns… https://t.co/bRHoEsRVXV","['cdnpoli', 'covidiots', 'PfizerBioNTech', 'EndTheLockdowns']",Twitter Web App,0,0,False
1413475760858230784,HenkTweets 2.0 🇳🇱🇪🇺🌈⚽️1️⃣4️⃣✒💉,The Netherlands,"Family, food, football, F1. Johan Cruijff. Ajax, Barça. Socio. Former sportjournalist. 'Everyone is entitled to his own opinion, but not to his own facts'.",2009-07-08 16:26:25,851,867,29196,False,2021-07-09 12:30:57,"Who is vaccinated 💉 against #COVID19 with #PfizerBiontech?

The fairytale story behind it ⤵️ https://t.co/DHwztpt53d","['COVID19', 'PfizerBiontech']",Twitter for Android,0,3,False
1438162103022538756,Imran Liaqat,"قصور, پاکستان","A teacher and photographer, tourist.",2021-09-08 15:23:07,0,2,0,False,2021-09-15 15:25:39,"@mohapuae I'm from #Pakistan , I have vaccinated  two dose  of #Sinovac, can i travel for dubai after booster dose of #PfizerBiontech.","['Pakistan', 'Sinovac', 'PfizerBiontech']",Twitter for Android,0,0,False
1424593785904844803,Chrissie 💞,,vegan 🌱 I love animals🐰respect everyone✊ I love international music mostly Japanese 🎶 I love my work😊,2013-03-19 03:24:13,602,1145,5908,False,2021-08-09 04:50:00,Tomorrow it’s been 2 weeks. Which means I’m completely vaccinated ✅ #PfizerBiontech,['PfizerBiontech'],Twitter for iPhone,0,0,False
1347107449178877952,maddymaddy2021,,,2021-01-02 09:53:59,8,11,79,False,2021-01-07 09:06:58,"88-year-old dies hours after #CovidVaccine ; doctors stress he was seriously ill
https://t.co/NmfzqzyDIa #Pfizer… https://t.co/E0G8B7hYzl","['CovidVaccine', 'Pfizer']",Twitter Web App,0,0,False
1355062631833415680,Jorge Liboreiro,Bruxelles,"Now at @Euronews Brussels bureau. Interests include political intrigue, chocolat noir, world cinema, synonyms and pop culture. He/His. All views my own! 🌈",2009-08-12 14:26:20,377,333,1409,False,2021-01-29 07:58:01,"MAP: Where the #AstraZeneca, #Moderna and #PfizerBioNTech vaccines are being made (or planned to be made) in Europe… https://t.co/k4MANLt8II","['AstraZeneca', 'Moderna', 'PfizerBioNTech']",Twitter for Android,0,2,False
1340351352048906240,Masis der Parthogh,Madagascar,WGAS,2018-11-27 16:57:42,64,185,5046,False,2020-12-19 17:40:39,#Cyprus gets cold storage for #PfizerBioNTech #vaccine https://t.co/9E7pJwJRLh,"['Cyprus', 'PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,0,False
1347923771831824385,🎓 Bryn 💙💙💙 🚑 #HomeSchooling,Altair IV,"Dad, Husband, Sci-Fi Fan, Analytics Consultant, Digital Media Marketeer & Home Schooler...",2010-04-04 12:40:51,2554,1766,176,False,2021-01-09 15:10:45,"@piersmorgan Nice..but they have not, and will not say, whether the Royal couple were given the #oxfordvaccine/… https://t.co/IUfpeKb9mK",['oxfordvaccine'],Twitter for Android,0,2,False
1368211055906680839,Wiki Wikramarathna,Sri Lanka,"'Lanka Puthra,Desha Mamaka,Vishva Abhimani', Awardee-SL Leadership Awards-2017, ICT, Innovator, Freelance Journalist, Animal Rights Activist",2013-08-01 15:47:58,595,1303,1703,False,2021-03-06 14:45:10,"#BreakingNews
WISHED FLoBIAN PREZ DOWNWARDS WERE LIKE THIS BUT NEVER WILL IT BE! POWER SO EMBEDDED IN THE SHIT HOLE… https://t.co/QuiRcKCvOy",['BreakingNews'],Twitter for Android,0,0,False
1429830334569402375,Harold Politics,"New York, NY","Faking it since 1980, Harold Politics serves soft facts and hot truths and holds no one accountable—because alternative facts are just funnier. Period.",2017-02-08 08:19:25,888,2735,22947,False,2021-08-23 15:38:11,FDA has granted full approval to the #PfizerBioNTech vaccine after offering it under the emergency use authorizatio… https://t.co/pFOBGR7EiS,['PfizerBioNTech'],Twitter Web App,0,0,False
1398705011899633664,ymediagroup,Canada,"Your daily dose of latest news, alerts and more from Canada's largest South Asian community media group. Contact Number - 416-475-5000",2016-04-23 22:01:00,475,68,38,False,2021-05-29 18:17:16,#European Medicines Agency (#EMA) has approved the use of the #PfizerBioNTech #Covid19 vaccine for children aged 12… https://t.co/Ql7kBOBuho,"['European', 'EMA', 'PfizerBioNTech', 'Covid19']",Twitter Web App,0,0,False
1363712768516493312,Valerie Morris 🏴‍☠️,"Dublin City, Ireland","Physician/General Practitioner (MICGP). @RCSI_Irl Alumni. Hiked: Matterhorn, Rockies, Dolomiti, Tour du Mont Blanc & Remarkables. Pianist. Primum Non Nocere.",2009-02-23 18:46:38,2336,2235,7672,False,2021-02-22 04:50:35,"VACCINES WORK.  

Excellent news⤵️ 

@TheLancet  study published 4 days ago by the Israelis re the #PfizerBioNTech… https://t.co/Vb6c80bJK5",['PfizerBioNTech'],Twitter for iPhone,1,3,False
1338476299216695296,عماد الصالح,Al Khobar,‏‏في عيوني ريح توت وزعفران، وبجنوب القلب يملاني حطب. أخصائي أول بصريات Senior Optometrist / ماجستير علوم الرؤية. جامعة إنديانا بلومنجتون Class 2008 - أمريكا,2012-01-28 10:34:55,171,574,1091,False,2020-12-14 13:29:52,WELL DONE USA 🇺🇲👍 #PfizerBioNTech #Pfizervaccine #COVID19 https://t.co/iR68dndGrs,"['PfizerBioNTech', 'Pfizervaccine', 'COVID19']",Twitter for Android,0,0,False
1397778406348046336,Tracy Hackshaw,Trinidad & Tobago,#DigitalFirst | Our Future is NOW. OWN the Future. | RT/Shares = 'look at this' & DO NOT = endorsement. Nor do Likes/Follows | https://t.co/8MkfeZ7evJ | 🇹🇹,2008-02-04 19:36:59,1005,253,9148,False,2021-05-27 04:55:16,Cue the conspiracy theorists &amp; anti vaxxers: First man to get #PfizerBioNTech COVID-19 #vaccine William Shakespeare… https://t.co/7B83xu7GZt,"['PfizerBioNTech', 'vaccine']",Twitter for Android,1,0,False
1365009499434717192,Francesca Forristal,"Islington, London","🏳️‍🌈 She/They. Writer-performer rep by Tavistock Wood🖱️https://t.co/JU3EmWwGaZ
📖✏️ of @forristalclarke's @terriblemusical 👑Dragking
@dragprov",2009-05-26 21:34:52,1548,576,11335,False,2021-02-25 18:43:19,"#PfizerBioNTech Jab Update: So my arm hurts (don't try and exercise on your arm after a jab, idiot me) and I've fel… https://t.co/2obIHZuv2q",['PfizerBioNTech'],Twitter Web App,0,10,False
1354481057031065603,Diane 😷,"Vista, CA","Gardens, children, dogs, #maker, #woodworker, always learning. #BLM #VOTE she/her",2007-10-24 16:11:44,2225,3607,33859,False,2021-01-27 17:27:03,My mom (Mum) got her first #FauciOuchie yesterday! Soooo happy she is on her way to being protected. Thank you to… https://t.co/cYFKPXWmxV,['FauciOuchie'],Twitter for iPhone,0,2,False
1427002844859699205,IZ,www.facebook.com/izsulaini,ACTOR | SINGER | MUSICIAN | VOs | JINGLES | I play the photographer dude in #MisteriDilaila  #CintaAkhir https://t.co/QkY1OenjVb #SHoesSHoesSHoes https://t.co/siFYLQN2p3,2009-04-11 15:10:05,9680,413,963,False,2021-08-15 20:22:45,18 hours after my 2nd dose. Fever started to kick in around 10PM tonight &amp; I am feeling more and more of this fever… https://t.co/goeJVKsTur,,Twitter for iPhone,0,0,False
1344313500630454273,Kevin Claxton Tog,"Eastbourne, England","Photographer. NHS EPRR Manager based in East Sussex. Family, 007, F1 Hamilton & BHAFC fan. Ex RAF & Sussex Police. All views expressed are mine.",2012-05-29 08:21:31,937,1941,2816,False,2020-12-30 16:04:49,Had my 1st dose of #PfizerBioNTech #CovidVaccine today. Big milestone for me after #Covid in March and #Pneumonia i… https://t.co/X8vnOrPgMR,"['PfizerBioNTech', 'CovidVaccine', 'Covid', 'Pneumonia']",Twitter for Android,1,4,False
1430096494909005827,Jayesh,"Surat, Gujarat",CFA Level 1 candidate | Investment Banking | Portfolio Management | Equity analyst | Trader | BBA Finance,2021-07-14 11:30:01,17,182,417,False,2021-08-24 09:15:48,"pfizer one can take target of 6000 short term position.

#Pfizer #investing #trading #shortterm #position… https://t.co/GkkKpk7cfU","['Pfizer', 'investing', 'trading', 'shortterm', 'position']",Twitter Web App,0,3,False
1338901756743471108,RED HORSE,,,2020-08-19 12:31:54,3,0,1551,False,2020-12-15 17:40:29,"@JackMaxey1 @RealSamFaddis COV-ID) IDENTIFICATION CHIPS SIMILAR TO THE ONES THEY PUT IN DOGS.

CERTIFICATE OF VALID… https://t.co/r7HviVvLJl",,Twitter for Android,0,1,False
1338864381916893190,Adrian Scaife,England,"Health, Social Care, Housing, #connectedcare #nextgentelecare #IoT, always curious. Business Development Manager #Alcuris @memo_hub",2013-03-01 14:49:18,900,891,3189,False,2020-12-15 15:11:58,Delighted to be a taxi driver today to take gentleman in early 90's to his GP's for his Covid vaccination (part 1 o… https://t.co/3pztCoYm6d,,Twitter for Android,0,1,False
1362804271721242629,Life Science Society,Earth 🌎,"Here we communicate about life science. Health || Biological Science || Nature ||  We waiting for gratitude members.
Tweets By @DesiBiologist",2019-12-30 14:10:17,283,122,2885,False,2021-02-19 16:40:32,"Single Shot Of Pfizer-BioNTech Covid-19 Vaccine Is 85% Effective, Study Finds 

#DHPSP #PfizerBioNTech… https://t.co/baLfhY5xYA","['DHPSP', 'PfizerBioNTech']",Twitter for Android,0,0,False
1393284493767847940,Karen B.,"San Francisco, CA","Writer / Producer with a movie in the making : Badge of Trust. Sir Ben, Arnie, Cool J, Little Steven, Katey, Vivica, Kelly are reading for roles. Fearless Rebel",2020-11-18 18:43:23,67,356,4735,False,2021-05-14 19:18:03,@morgfair I got my first dose of #PfizerBiontech today https://t.co/YVr3YYYyOC,['PfizerBiontech'],Twitter for iPhone,0,0,False
1458932114418716676,Joseph Harrison,UK,"I blog about my life, feeling a bit 'robbed' but being guided by life. Miss the Middle Kingdom! 🇬🇧 🇨🇳 🗺",2012-04-06 13:51:19,4415,4715,38480,False,2021-11-11 22:58:16,"BLOG 

2021: I’M JUST GOING FOR A WALK... PART 6!

https://t.co/Fatz2qSaNr  

#CovidVaccine #PfizerBionTech… https://t.co/zQAl2YPOEg","['CovidVaccine', 'PfizerBionTech']",Twitter Web App,1,0,False
1355374892494024704,Jinsh Rayaroth K.,"Toronto, Canada",Journalist in making at Seneca College-York University. Ardent lover of light-n-shade. Photography enthusiast on the loose. An irrational aesthetic.,2010-03-23 18:09:56,131,55,6921,False,2021-01-30 04:38:50,"As far as the #COVID19vaccine is concerned, #PfizerBioNTech asks #Canada to extract that 6 th dose from the vial. W… https://t.co/mcCDQvy0pk","['COVID19vaccine', 'PfizerBioNTech', 'Canada']",Twitter for iPhone,0,0,False
1357257267947667460,Sheila O'Flanagan 📚📚📚,"Dublin City, Ireland",Author. Likes turning ideas into books. Not disciplined just panicky. Latest book: The Women Who Ran Away,2009-05-20 14:59:51,12367,1966,24128,True,2021-02-04 09:18:43,I’ve read two articles that talk about “spare” #AstraZeneca vaccines following a #NPHET recommendation to use… https://t.co/VxqMRC146v,"['AstraZeneca', 'NPHET']",Twitter for iPad,0,10,False
1396275359730049029,The Unbiased Science Podcast,,𝕎𝕖 𝕓𝕣𝕚𝕟𝕘 𝕤𝕔𝕚𝕖𝕟𝕥𝕚𝕗𝕚𝕔 𝕞𝕖𝕥𝕙𝕠𝕕 𝕥𝕠 𝕥𝕙𝕖 𝕞𝕒𝕕𝕟𝕖𝕤𝕤. Join us on the pod! Co-hosts: @doctor_love87 & Dr. Jess Steier,2020-07-10 15:18:40,1414,182,309,False,2021-05-23 01:22:41,"1/2 #PfizerBioNTech &amp; #Moderna are underway w/ younger #pediatric #COVID19 #vaccine trials, testing vaccines at 3 d… https://t.co/CkOajWE82P","['PfizerBioNTech', 'Moderna', 'pediatric', 'COVID19', 'vaccine']",Twitter Web App,2,9,False
1380092843977400323,lily frances,"Adelaide, Australia","Greed is not good.
I 💓 #Albo.",2009-12-01 03:12:02,236,1432,29436,False,2021-04-08 09:39:09,Hopefully over 50’s will have better access &amp; options now too. #auspol #PfizerBiontech https://t.co/O3XwvTeNEy https://t.co/Zr3uJSrHGT,"['auspol', 'PfizerBiontech']",Twitter Web App,0,0,False
1351931663023009792,Colm Ryan,Dublin | London ,"CEO & Co-founder @AssayGenie | Biomarker & Drug Discovery ELISA, Antibody & Assay Maker | 50,000 Validated Reagents",2013-10-30 17:14:07,2647,4665,1648,False,2021-01-20 16:36:40,Great news that #Moderna and #PfizerBioNTech vaccines are effective against the new #COVID19  variants although the… https://t.co/8ljkr1jVlJ,"['Moderna', 'PfizerBioNTech', 'COVID19']",Twitter for Android,0,1,False
1353782652780883970,Rose Webster,Canada,"I question everything. Fighter for the underdog. Exposing the minority report. Your title does not automatically = more knowledgeable, wise, or ethical.",2011-05-28 03:43:08,941,974,65176,False,2021-01-25 19:11:51,"@HarjitSajjan @CanadianForces @KanataOf @SCC_eng I just checked, @CDCgov VAERS is ""temporarily down"" but the tally… https://t.co/GKaCauASIO",,Twitter Web App,2,1,False
1456792068747972612,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151549,465,575,False,2021-11-06 01:14:29,"The number of Covid-19 cases as of 05 November 2021.

Remember to observe safety and protective measures when you’r… https://t.co/f1I1KEhUVL",,Twitter Web App,1,0,False
